#Measurements from IMU
#Number of channels: 9
#Number of samples: 2283
#Frequency: 200.000 Hz
#Unit system: SI

#Time	Roll	Pitch	Yaw	Angular velocity X	Angular velocity Y	Angular velocity Z	Linear acceleration X	Linear acceleration Y	Linear acceleration Z
6.230	-0.000	0.047	0.012	-0.030	0.035	0.035	0.357	0.014	-0.500
6.235	-0.000	0.047	0.012	0.030	0.069	0.058	0.380	-0.006	-0.500
6.240	-0.000	0.048	0.012	0.113	0.009	-0.146	0.392	0.014	-0.500
6.245	-0.000	0.048	0.012	-0.051	0.053	0.127	0.393	0.003	-0.500
6.250	-0.000	0.048	0.012	0.039	0.108	-0.069	0.389	-0.003	-0.500
6.255	-0.000	0.048	0.012	0.005	0.023	0.017	0.397	0.021	-0.500
6.260	-0.000	0.048	0.012	0.061	0.064	-0.010	0.378	0.021	-0.500
6.265	-0.000	0.049	0.012	0.003	0.085	0.039	0.362	0.013	-0.500
6.270	-0.000	0.049	0.012	0.041	0.140	0.280	0.390	-0.001	-0.500
6.275	-0.000	0.049	0.012	-0.004	0.064	0.017	0.398	0.006	-0.500
6.280	-0.000	0.049	0.012	0.029	0.014	0.087	0.382	-0.011	-0.500
6.285	-0.000	0.050	0.012	0.040	-0.016	-0.022	0.392	0.010	-0.500
6.290	-0.000	0.050	0.012	-0.015	0.026	0.128	0.403	0.021	-0.500
6.295	-0.000	0.050	0.013	-0.037	0.067	-0.183	0.415	0.013	-0.500
6.300	-0.000	0.050	0.013	0.104	-0.005	-0.149	0.407	-0.003	-0.500
6.305	-0.000	0.051	0.013	0.052	0.020	0.115	0.423	0.012	-0.500
6.310	-0.000	0.051	0.013	0.032	0.067	-0.022	0.408	0.001	-0.500
6.315	-0.000	0.051	0.013	0.008	-0.006	-0.058	0.417	0.011	-0.500
6.320	-0.000	0.052	0.013	0.055	-0.010	-0.021	0.439	-0.016	-0.500
6.325	-0.000	0.052	0.013	0.048	0.042	-0.028	0.416	0.020	-0.500
6.330	-0.000	0.052	0.013	0.019	0.072	0.000	0.427	0.010	-0.500
6.335	-0.000	0.052	0.013	0.053	0.096	-0.053	0.432	0.010	-0.500
6.340	-0.000	0.053	0.013	-0.066	0.182	0.076	0.440	-0.013	-0.500
6.345	-0.000	0.053	0.013	-0.086	0.045	0.119	0.413	0.000	-0.500
6.350	-0.000	0.053	0.013	-0.011	-0.062	0.042	0.448	0.003	-0.500
6.355	-0.000	0.054	0.013	-0.000	0.053	0.106	0.455	-0.018	-0.500
6.360	-0.000	0.054	0.013	0.120	0.009	0.024	0.456	0.013	-0.500
6.365	-0.000	0.054	0.013	0.009	0.049	0.126	0.453	-0.003	-0.500
6.370	-0.000	0.055	0.013	-0.003	0.092	0.170	0.466	-0.003	-0.500
6.375	-0.000	0.055	0.013	-0.025	0.047	0.064	0.460	0.003	-0.500
6.380	-0.000	0.055	0.013	0.020	0.106	0.034	0.493	-0.010	-0.500
6.385	-0.000	0.056	0.013	0.016	0.062	0.118	0.457	0.012	-0.500
6.390	-0.000	0.056	0.013	-0.084	0.072	0.109	0.494	-0.003	-0.500
6.395	-0.000	0.057	0.013	-0.038	0.127	-0.013	0.500	0.018	-0.500
6.400	-0.000	0.057	0.013	0.016	0.099	-0.042	0.488	-0.000	-0.500
6.405	-0.000	0.057	0.013	0.022	0.092	-0.038	0.488	-0.010	-0.500
6.410	-0.000	0.058	0.013	0.013	-0.047	0.230	0.500	-0.015	-0.500
6.415	-0.000	0.058	0.014	0.040	0.029	0.097	0.500	-0.004	-0.500
6.420	-0.000	0.059	0.014	0.079	-0.014	-0.023	0.500	-0.006	-0.500
6.425	-0.000	0.059	0.014	0.005	0.098	-0.041	0.500	0.007	-0.500
6.430	-0.000	0.059	0.014	0.013	-0.038	0.033	0.500	-0.005	-0.500
6.435	-0.000	0.060	0.014	-0.010	0.129	0.213	0.500	-0.003	-0.500
6.440	-0.000	0.060	0.014	0.043	0.161	0.058	0.500	0.005	-0.500
6.445	-0.000	0.061	0.014	-0.065	0.043	-0.117	0.500	0.013	-0.500
6.450	-0.000	0.061	0.014	0.062	0.124	-0.015	0.500	-0.000	-0.500
6.455	-0.000	0.062	0.014	-0.015	0.033	0.204	0.500	0.004	-0.500
6.460	-0.000	0.062	0.014	0.042	0.029	-0.037	0.500	0.003	-0.500
6.465	-0.000	0.062	0.014	-0.025	0.145	0.003	0.500	-0.002	-0.500
6.470	-0.000	0.063	0.014	-0.020	0.132	0.068	0.500	0.012	-0.500
6.475	-0.000	0.063	0.014	-0.019	0.207	-0.094	0.500	0.028	-0.500
6.480	-0.000	0.064	0.014	-0.004	0.141	0.079	0.500	-0.014	-0.500
6.485	0.000	0.064	0.014	-0.047	0.074	-0.060	0.500	-0.009	-0.500
6.490	0.000	0.065	0.014	0.036	0.153	-0.024	0.500	-0.001	-0.500
6.495	0.000	0.065	0.014	-0.133	0.086	-0.151	0.500	-0.007	-0.500
6.500	0.000	0.066	0.014	0.018	0.084	0.017	0.500	0.014	-0.500
6.505	0.000	0.066	0.014	0.043	0.114	-0.028	0.500	-0.003	-0.500
6.510	0.000	0.067	0.014	-0.030	0.086	0.071	0.500	-0.004	-0.500
6.515	0.000	0.067	0.014	0.023	0.087	0.046	0.500	-0.005	-0.500
6.520	0.000	0.068	0.014	-0.008	0.034	-0.028	0.500	-0.010	-0.500
6.525	0.000	0.068	0.014	-0.036	0.173	0.211	0.500	-0.003	-0.500
6.530	0.000	0.069	0.015	0.025	0.137	-0.202	0.500	-0.009	-0.500
6.535	0.000	0.069	0.015	-0.000	0.106	-0.172	0.500	0.024	-0.500
6.540	0.000	0.070	0.015	0.021	0.068	-0.136	0.500	-0.014	-0.500
6.545	0.000	0.070	0.015	-0.055	0.087	-0.005	0.500	-0.015	-0.500
6.550	0.000	0.071	0.015	0.085	0.112	-0.015	0.500	0.001	-0.500
6.555	0.000	0.071	0.015	-0.038	0.050	0.066	0.500	-0.013	-0.500
6.560	0.000	0.072	0.015	0.079	0.187	-0.120	0.500	0.003	-0.500
6.565	0.000	0.072	0.015	0.029	0.038	-0.035	0.500	-0.002	-0.500
6.570	0.000	0.073	0.015	0.003	0.135	0.040	0.500	-0.002	-0.500
6.575	0.000	0.074	0.015	0.041	0.125	0.025	0.500	-0.003	-0.500
6.580	0.000	0.074	0.015	-0.076	0.116	-0.045	0.500	0.007	-0.500
6.585	0.000	0.075	0.015	0.025	0.087	-0.058	0.500	-0.008	-0.500
6.590	0.000	0.075	0.015	-0.036	0.115	-0.015	0.500	0.001	-0.500
6.595	0.000	0.076	0.015	-0.001	0.127	-0.058	0.500	-0.000	-0.500
6.600	0.000	0.076	0.015	-0.040	0.099	0.030	0.500	0.004	-0.500
6.605	0.000	0.077	0.015	0.001	0.150	-0.058	0.500	0.000	-0.500
6.610	0.000	0.078	0.015	-0.120	0.196	0.299	0.500	0.004	-0.500
6.615	0.000	0.078	0.015	0.097	0.165	0.104	0.500	0.000	-0.500
6.620	0.000	0.079	0.015	-0.045	0.183	-0.175	0.500	0.006	-0.500
6.625	0.000	0.079	0.015	0.023	0.180	-0.022	0.500	0.007	-0.500
6.630	0.000	0.080	0.015	-0.026	0.097	-0.033	0.500	-0.017	-0.500
6.635	0.000	0.080	0.015	0.037	0.157	0.045	0.500	-0.004	-0.500
6.640	0.000	0.081	0.016	-0.075	0.022	0.083	0.500	-0.013	-0.500
6.645	0.000	0.082	0.016	0.075	0.165	0.098	0.500	0.000	-0.500
6.650	0.000	0.082	0.016	0.008	0.136	0.042	0.500	0.004	-0.500
6.655	0.000	0.083	0.016	0.027	0.138	-0.100	0.500	0.002	-0.500
6.660	0.000	0.083	0.016	-0.074	0.121	0.166	0.500	-0.021	-0.500
6.665	0.000	0.084	0.016	-0.104	0.115	-0.074	0.500	0.004	-0.500
6.670	0.000	0.085	0.016	0.087	0.086	0.021	0.500	-0.003	-0.500
6.675	0.000	0.085	0.016	0.059	0.058	-0.164	0.500	-0.020	-0.500
6.680	0.000	0.086	0.016	-0.017	0.037	-0.174	0.500	-0.013	-0.500
6.685	0.000	0.086	0.016	0.013	0.151	-0.021	0.500	-0.000	-0.500
6.690	0.000	0.087	0.016	-0.106	0.156	0.099	0.500	0.002	-0.500
6.695	0.000	0.088	0.016	0.016	0.017	0.253	0.500	-0.003	-0.500
6.700	0.001	0.088	0.016	-0.036	0.142	0.058	0.500	0.022	-0.500
6.705	0.001	0.089	0.016	0.090	0.088	0.005	0.500	-0.009	-0.500
6.710	0.001	0.090	0.016	-0.104	0.092	-0.017	0.500	-0.013	-0.500
6.715	0.001	0.090	0.016	-0.019	0.161	0.114	0.500	0.010	-0.500
6.720	0.001	0.091	0.016	0.038	0.086	0.009	0.500	-0.004	-0.500
6.725	0.001	0.091	0.016	0.068	0.141	0.075	0.500	0.006	-0.500
6.730	0.001	0.092	0.016	-0.018	0.118	-0.093	0.500	0.002	-0.500
6.735	0.001	0.093	0.016	-0.029	0.069	-0.080	0.500	0.001	-0.500
6.740	0.001	0.093	0.016	-0.043	0.195	-0.020	0.500	-0.000	-0.500
6.745	0.001	0.094	0.017	-0.022	0.079	0.089	0.500	-0.004	-0.500
6.750	0.001	0.095	0.017	0.054	0.068	0.037	0.500	0.019	-0.500
6.755	0.001	0.095	0.017	-0.018	0.188	0.015	0.500	-0.004	-0.500
6.760	0.001	0.096	0.017	-0.100	0.203	0.027	0.500	-0.023	-0.500
6.765	0.001	0.097	0.017	0.000	0.205	-0.105	0.500	0.002	-0.500
6.770	0.001	0.097	0.017	0.020	0.104	-0.035	0.500	-0.011	-0.500
6.775	0.001	0.098	0.017	0.074	0.086	-0.008	0.500	0.011	-0.500
6.780	0.001	0.098	0.017	0.077	0.124	-0.105	0.500	-0.014	-0.500
6.785	0.001	0.099	0.017	0.007	0.182	-0.032	0.500	-0.020	-0.500
6.790	0.001	0.100	0.017	0.035	0.155	-0.021	0.500	-0.013	-0.500
6.795	0.001	0.100	0.017	0.103	0.116	0.026	0.500	-0.014	-0.500
6.800	0.001	0.101	0.017	0.035	0.098	0.011	0.500	0.007	-0.500
6.805	0.001	0.102	0.017	0.046	0.148	-0.032	0.500	-0.011	-0.500
6.810	0.001	0.102	0.017	0.101	0.080	0.090	0.500	-0.035	-0.500
6.815	0.001	0.103	0.017	-0.058	0.145	0.037	0.500	-0.013	-0.500
6.820	0.001	0.104	0.017	-0.013	0.196	-0.132	0.500	-0.008	-0.500
6.825	0.001	0.104	0.017	-0.064	0.172	0.181	0.500	0.006	-0.500
6.830	0.001	0.105	0.017	0.004	0.117	-0.084	0.500	0.001	-0.500
6.835	0.001	0.106	0.017	-0.034	0.193	-0.077	0.500	-0.010	-0.500
6.840	0.001	0.106	0.017	-0.056	0.110	0.094	0.500	-0.026	-0.500
6.845	0.001	0.107	0.018	-0.003	0.107	0.097	0.500	-0.014	-0.500
6.850	0.001	0.108	0.018	-0.016	0.079	-0.110	0.500	-0.015	-0.500
6.855	0.001	0.108	0.018	-0.056	0.050	-0.023	0.500	-0.010	-0.500
6.860	0.001	0.109	0.018	0.007	0.099	-0.061	0.500	-0.005	-0.500
6.865	0.001	0.110	0.018	-0.010	0.177	0.159	0.500	-0.015	-0.500
6.870	0.001	0.110	0.018	0.042	0.115	0.072	0.500	0.013	-0.500
6.875	0.001	0.111	0.018	-0.001	0.111	-0.013	0.500	0.008	-0.500
6.880	0.001	0.112	0.018	-0.053	0.147	-0.084	0.500	-0.014	-0.500
6.885	0.001	0.112	0.018	0.034	0.003	0.011	0.500	-0.002	-0.500
6.890	0.001	0.113	0.018	-0.005	0.210	0.002	0.500	-0.001	-0.500
6.895	0.001	0.114	0.018	-0.129	0.129	-0.050	0.500	0.008	-0.500
6.900	0.001	0.114	0.018	0.095	0.124	0.043	0.500	-0.029	-0.500
6.905	0.001	0.115	0.018	0.076	0.074	0.183	0.500	-0.003	-0.500
6.910	0.001	0.116	0.018	-0.075	0.145	0.103	0.500	-0.001	-0.500
6.915	0.001	0.116	0.018	0.026	0.114	-0.016	0.500	-0.011	-0.500
6.920	0.001	0.117	0.018	-0.055	0.106	0.050	0.500	-0.025	-0.500
6.925	0.001	0.117	0.018	0.029	0.098	-0.013	0.500	-0.019	-0.500
6.930	0.001	0.118	0.018	0.001	0.100	0.072	0.500	-0.011	-0.500
6.935	0.001	0.119	0.018	-0.086	0.182	-0.043	0.500	-0.011	-0.500
6.940	0.001	0.119	0.019	0.033	0.174	-0.047	0.500	-0.014	-0.500
6.945	0.001	0.120	0.019	0.001	0.091	0.082	0.500	-0.015	-0.500
6.950	0.001	0.121	0.019	-0.018	0.104	-0.176	0.500	-0.021	-0.500
6.955	0.001	0.121	0.019	-0.073	0.143	-0.108	0.500	-0.018	-0.500
6.960	0.001	0.122	0.019	-0.038	0.051	-0.104	0.500	-0.020	-0.500
6.965	0.001	0.123	0.019	0.010	0.132	0.002	0.500	0.017	-0.500
6.970	0.001	0.123	0.019	-0.027	0.103	-0.075	0.500	-0.031	-0.500
6.975	0.001	0.124	0.019	-0.024	0.142	0.085	0.500	-0.019	-0.500
6.980	0.001	0.125	0.019	0.032	0.058	-0.154	0.500	-0.025	-0.500
6.985	0.001	0.125	0.019	-0.083	0.208	0.171	0.500	-0.002	-0.500
6.990	0.001	0.126	0.019	-0.000	0.054	-0.098	0.500	-0.032	-0.500
6.995	0.001	0.127	0.019	-0.030	0.145	0.062	0.500	-0.032	-0.500
7.000	0.001	0.127	0.019	-0.021	0.228	-0.106	0.500	-0.018	-0.500
7.005	0.001	0.128	0.019	0.014	0.143	-0.013	0.500	0.007	-0.500
7.010	0.001	0.128	0.019	-0.037	0.156	0.038	0.500	-0.010	-0.500
7.015	0.001	0.129	0.019	0.004	0.206	0.205	0.500	-0.019	-0.500
7.020	0.001	0.130	0.019	-0.044	0.068	0.143	0.500	-0.003	-0.500
7.025	0.001	0.130	0.019	0.029	0.092	0.010	0.500	-0.014	-0.500
7.030	0.001	0.131	0.019	0.002	0.126	0.112	0.500	-0.011	-0.500
7.035	0.001	0.132	0.020	-0.006	0.096	-0.175	0.500	-0.003	-0.500
7.040	0.001	0.132	0.020	0.021	0.167	0.011	0.500	-0.007	-0.500
7.045	0.001	0.133	0.020	-0.014	0.045	0.135	0.500	-0.003	-0.500
7.050	0.001	0.133	0.020	0.132	0.165	0.058	0.500	-0.037	-0.500
7.055	0.001	0.134	0.020	0.001	0.134	0.019	0.500	0.000	-0.500
7.060	0.001	0.135	0.020	0.005	0.165	-0.128	0.500	-0.010	-0.500
7.065	0.001	0.135	0.020	-0.080	0.127	0.133	0.500	-0.024	-0.500
7.070	0.001	0.136	0.020	-0.069	0.086	0.218	0.500	-0.021	-0.500
7.075	0.001	0.136	0.020	0.052	0.065	0.022	0.500	-0.013	-0.500
7.080	0.001	0.137	0.020	-0.029	0.157	0.227	0.500	-0.015	-0.500
7.085	0.001	0.138	0.020	-0.031	0.103	0.017	0.500	-0.023	-0.500
7.090	0.001	0.138	0.020	-0.016	0.094	-0.075	0.500	-0.013	-0.500
7.095	0.001	0.139	0.020	0.046	0.100	0.089	0.500	-0.003	-0.500
7.100	0.001	0.139	0.020	0.019	0.119	0.043	0.500	-0.015	-0.500
7.105	0.001	0.140	0.020	0.004	0.078	-0.095	0.500	-0.023	-0.500
7.110	0.001	0.140	0.020	0.093	0.190	0.043	0.500	0.005	-0.500
7.115	0.001	0.141	0.020	0.037	0.160	-0.167	0.500	-0.026	-0.500
7.120	0.001	0.142	0.020	0.047	0.095	0.050	0.500	-0.027	-0.500
7.125	0.001	0.142	0.020	0.030	0.167	0.045	0.500	-0.002	-0.500
7.130	0.001	0.143	0.021	-0.003	0.106	-0.003	0.500	-0.020	-0.500
7.135	0.002	0.143	0.021	0.030	0.037	0.047	0.500	-0.027	-0.500
7.140	0.002	0.144	0.021	0.029	0.070	0.008	0.500	-0.017	-0.500
7.145	0.002	0.144	0.021	-0.026	0.058	-0.146	0.500	-0.025	-0.500
7.150	0.002	0.145	0.021	-0.048	0.056	-0.125	0.500	-0.022	-0.500
7.155	0.002	0.145	0.021	0.015	0.147	-0.029	0.500	-0.020	-0.500
7.160	0.002	0.146	0.021	0.089	0.127	-0.007	0.500	-0.015	-0.500
7.165	0.002	0.147	0.021	0.008	0.011	0.021	0.500	-0.031	-0.500
7.170	0.002	0.147	0.021	-0.041	0.105	0.007	0.500	-0.035	-0.500
7.175	0.002	0.148	0.021	0.056	0.149	-0.184	0.500	-0.024	-0.500
7.180	0.002	0.148	0.021	-0.110	0.106	0.144	0.500	-0.028	-0.500
7.185	0.002	0.149	0.021	-0.052	0.126	0.003	0.500	-0.020	-0.500
7.190	0.002	0.149	0.021	0.054	0.116	0.147	0.500	-0.015	-0.500
7.195	0.002	0.150	0.021	0.015	0.125	0.114	0.500	-0.029	-0.500
7.200	0.002	0.150	0.021	0.026	0.093	-0.031	0.500	-0.022	-0.500
7.205	0.002	0.151	0.021	0.023	0.087	0.024	0.500	-0.020	-0.500
7.210	0.002	0.151	0.021	0.062	0.081	0.054	0.500	-0.011	-0.500
7.215	0.002	0.152	0.021	0.043	0.167	-0.122	0.500	-0.039	-0.500
7.220	0.002	0.152	0.022	0.074	0.081	-0.107	0.500	-0.028	-0.500
7.225	0.002	0.153	0.022	-0.002	0.149	0.098	0.500	-0.028	-0.500
7.230	0.002	0.153	0.022	-0.021	0.091	-0.010	0.500	-0.021	-0.500
7.235	0.002	0.154	0.022	-0.017	0.083	-0.026	0.500	-0.018	-0.500
7.240	0.002	0.154	0.022	-0.006	0.099	0.034	0.500	-0.012	-0.500
7.245	0.002	0.154	0.022	-0.059	0.073	0.066	0.500	-0.029	-0.500
7.250	0.002	0.155	0.022	0.022	0.046	-0.038	0.500	-0.018	-0.500
7.255	0.002	0.155	0.022	0.015	0.075	-0.072	0.500	0.001	-0.500
7.260	0.002	0.156	0.022	0.004	0.060	-0.047	0.500	-0.030	-0.500
7.265	0.002	0.156	0.022	-0.006	0.079	-0.018	0.500	-0.039	-0.500
7.270	0.002	0.157	0.022	0.021	0.130	-0.143	0.500	-0.030	-0.500
7.275	0.002	0.157	0.022	0.066	0.054	0.022	0.500	-0.013	-0.500
7.280	0.002	0.158	0.022	0.025	0.169	-0.104	0.500	-0.012	-0.500
7.285	0.002	0.158	0.022	0.023	0.057	0.006	0.500	-0.023	-0.500
7.290	0.002	0.158	0.022	0.051	0.143	-0.077	0.500	-0.043	-0.500
7.295	0.002	0.159	0.022	-0.007	0.069	-0.105	0.500	-0.023	-0.500
7.300	0.002	0.159	0.022	0.052	0.057	0.019	0.500	-0.033	-0.500
7.305	0.002	0.160	0.022	0.057	0.126	-0.146	0.500	-0.029	-0.500
7.310	0.002	0.160	0.023	0.046	0.104	0.245	0.500	-0.005	-0.500
7.315	0.002	0.160	0.023	-0.013	0.084	-0.159	0.500	-0.015	-0.500
7.320	0.002	0.161	0.023	0.016	0.077	-0.020	0.500	-0.025	-0.500
7.325	0.002	0.161	0.023	-0.078	-0.001	0.058	0.500	-0.034	-0.500
7.330	0.002	0.162	0.023	0.062	0.084	-0.209	0.500	-0.014	-0.500
7.335	0.002	0.162	0.023	0.055	0.036	-0.171	0.500	-0.012	-0.500
7.340	0.002	0.162	0.023	0.045	0.075	0.046	0.500	-0.033	-0.500
7.345	0.002	0.163	0.023	-0.005	0.040	-0.056	0.500	-0.023	-0.500
7.350	0.002	0.163	0.023	0.003	0.139	0.168	0.500	-0.021	-0.500
7.355	0.002	0.163	0.023	0.029	0.052	0.112	0.500	-0.036	-0.500
7.360	0.002	0.164	0.023	-0.083	0.060	0.026	0.500	-0.025	-0.500
7.365	0.002	0.164	0.023	-0.024	0.091	0.268	0.500	-0.018	-0.500
7.370	0.002	0.164	0.023	0.085	0.048	-0.082	0.500	-0.015	-0.500
7.375	0.002	0.165	0.023	-0.030	0.049	0.053	0.500	-0.007	-0.500
7.380	0.002	0.165	0.023	0.014	0.045	-0.237	0.500	-0.024	-0.500
7.385	0.002	0.165	0.023	0.010	0.062	0.137	0.500	-0.032	-0.500
7.390	0.002	0.166	0.023	0.026	0.027	0.065	0.500	-0.035	-0.500
7.395	0.002	0.166	0.023	-0.066	0.040	0.082	0.500	-0.019	-0.500
7.400	0.002	0.166	0.024	-0.001	0.101	0.018	0.500	-0.019	-0.500
7.405	0.002	0.166	0.024	-0.102	0.123	0.019	0.500	-0.034	-0.500
7.410	0.002	0.167	0.024	-0.050	0.021	-0.016	0.500	-0.028	-0.500
7.415	0.002	0.167	0.024	0.005	0.019	0.096	0.500	-0.030	-0.500
7.420	0.002	0.167	0.024	-0.019	0.106	-0.059	0.500	-0.027	-0.500
7.425	0.002	0.167	0.024	-0.014	0.016	0.127	0.500	-0.012	-0.500
7.430	0.002	0.168	0.024	0.145	0.026	-0.066	0.500	-0.015	-0.500
7.435	0.002	0.168	0.024	-0.039	-0.007	-0.026	0.500	-0.009	-0.500
7.440	0.002	0.168	0.024	-0.064	0.074	-0.005	0.500	-0.017	-0.500
7.445	0.002	0.168	0.024	0.080	-0.003	-0.154	0.500	-0.019	-0.500
7.450	0.002	0.169	0.024	-0.025	-0.060	0.132	0.500	-0.024	-0.500
7.455	0.002	0.169	0.024	-0.083	0.040	0.126	0.500	-0.030	-0.500
7.460	0.002	0.169	0.024	0.054	0.041	0.162	0.500	-0.030	-0.500
7.465	0.002	0.169	0.024	-0.139	-0.005	-0.075	0.500	-0.024	-0.500
7.470	0.002	0.169	0.024	0.002	0.078	0.056	0.500	-0.033	-0.500
7.475	0.002	0.169	0.024	-0.009	0.044	0.128	0.500	-0.042	-0.500
7.480	0.002	0.170	0.024	-0.015	0.076	0.108	0.500	-0.029	-0.500
7.485	0.002	0.170	0.024	0.080	0.009	0.085	0.500	-0.032	-0.500
7.490	0.002	0.170	0.025	0.021	0.008	-0.060	0.500	-0.014	-0.500
7.495	0.002	0.170	0.025	0.013	-0.011	-0.078	0.500	-0.012	-0.500
7.500	0.002	0.170	0.025	0.051	0.073	0.145	0.500	-0.028	-0.500
7.505	0.002	0.170	0.025	0.062	-0.043	-0.089	0.500	-0.012	-0.500
7.510	0.002	0.171	0.025	0.051	0.151	0.083	0.500	-0.021	-0.500
7.515	0.002	0.171	0.025	-0.027	0.025	0.073	0.500	-0.019	-0.500
7.520	0.002	0.171	0.025	-0.090	0.045	-0.070	0.500	-0.036	-0.500
7.525	0.002	0.171	0.025	0.000	0.091	0.078	0.500	-0.026	-0.500
7.530	0.002	0.171	0.025	-0.028	-0.009	0.091	0.500	-0.046	-0.500
7.535	0.002	0.171	0.025	-0.083	-0.011	-0.132	0.500	-0.038	-0.500
7.540	0.002	0.171	0.025	0.074	0.006	-0.144	0.500	-0.010	-0.500
7.545	0.002	0.171	0.025	-0.001	0.046	0.195	0.500	-0.029	-0.500
7.550	0.002	0.171	0.025	-0.071	0.024	0.030	0.500	-0.027	-0.500
7.555	0.002	0.171	0.025	-0.017	0.001	0.133	0.500	-0.013	-0.500
7.560	0.002	0.171	0.025	-0.035	0.049	0.031	0.500	-0.047	-0.500
7.565	0.002	0.171	0.025	0.015	-0.019	0.146	0.500	-0.022	-0.500
7.570	0.002	0.171	0.025	-0.000	-0.020	0.045	0.500	-0.017	-0.500
7.575	0.002	0.171	0.025	-0.029	0.064	0.077	0.500	-0.027	-0.500
7.580	0.002	0.171	0.026	0.035	0.005	0.111	0.500	-0.032	-0.500
7.585	0.002	0.171	0.026	-0.065	0.073	-0.180	0.500	-0.021	-0.500
7.590	0.002	0.171	0.026	-0.060	-0.003	0.003	0.500	-0.036	-0.500
7.595	0.002	0.171	0.026	0.006	0.077	0.159	0.500	-0.011	-0.500
7.600	0.002	0.171	0.026	-0.018	-0.000	0.030	0.500	-0.012	-0.500
7.605	0.002	0.171	0.026	0.012	0.007	-0.122	0.500	-0.027	-0.500
7.610	0.002	0.171	0.026	0.030	-0.065	0.053	0.500	-0.014	-0.500
7.615	0.002	0.171	0.026	0.015	0.018	-0.019	0.500	-0.024	-0.500
7.620	0.002	0.171	0.026	0.027	0.042	0.105	0.500	-0.025	-0.500
7.625	0.002	0.171	0.026	0.005	-0.029	-0.031	0.500	-0.025	-0.500
7.630	0.002	0.171	0.026	-0.022	-0.031	-0.100	0.500	-0.033	-0.500
7.635	0.002	0.171	0.026	-0.044	-0.032	0.092	0.500	-0.015	-0.500
7.640	0.002	0.171	0.026	-0.074	-0.059	0.109	0.500	-0.005	-0.500
7.645	0.002	0.171	0.026	-0.012	0.009	-0.082	0.500	-0.027	-0.500
7.650	0.002	0.171	0.026	-0.019	-0.071	0.131	0.500	-0.018	-0.500
7.655	0.002	0.171	0.026	0.018	-0.117	-0.031	0.500	-0.008	-0.500
7.660	0.002	0.171	0.026	-0.068	-0.000	0.015	0.500	-0.025	-0.500
7.665	0.002	0.170	0.026	-0.120	-0.105	0.008	0.500	0.004	-0.500
7.670	0.002	0.170	0.027	0.106	0.059	-0.001	0.500	-0.016	-0.500
7.675	0.002	0.170	0.027	0.020	-0.094	0.120	0.500	-0.011	-0.500
7.680	0.002	0.170	0.027	-0.002	-0.125	-0.067	0.500	-0.044	-0.500
7.685	0.002	0.170	0.027	0.056	-0.085	0.038	0.500	-0.015	-0.500
7.690	0.002	0.170	0.027	-0.008	-0.064	0.111	0.500	-0.020	-0.500
7.695	0.002	0.169	0.027	-0.095	0.062	-0.111	0.500	-0.016	-0.500
7.700	0.002	0.169	0.027	-0.118	-0.094	-0.145	0.500	-0.018	-0.500
7.705	0.002	0.169	0.027	-0.006	-0.103	0.269	0.500	-0.017	-0.500
7.710	0.002	0.169	0.027	0.039	0.020	-0.117	0.500	-0.005	-0.500
7.715	0.002	0.169	0.027	-0.073	-0.084	-0.005	0.500	-0.032	-0.500
7.720	0.002	0.168	0.027	0.050	-0.146	0.170	0.500	-0.019	-0.500
7.725	0.002	0.168	0.027	0.012	-0.008	0.042	0.500	-0.018	-0.500
7.730	0.002	0.168	0.027	-0.065	0.014	-0.012	0.500	-0.001	-0.500
7.735	0.002	0.168	0.027	0.001	-0.045	0.092	0.500	-0.007	-0.500
7.740	0.002	0.167	0.027	-0.034	-0.057	0.005	0.500	-0.004	-0.500
7.745	0.002	0.167	0.027	-0.011	-0.048	0.099	0.500	-0.033	-0.500
7.750	0.002	0.167	0.027	-0.008	-0.000	-0.100	0.500	-0.016	-0.500
7.755	0.002	0.166	0.027	-0.021	-0.007	-0.059	0.500	-0.022	-0.500
7.760	0.002	0.166	0.028	0.043	-0.120	0.018	0.500	-0.021	-0.500
7.765	0.002	0.166	0.028	-0.030	-0.038	0.177	0.500	-0.013	-0.500
7.770	0.002	0.165	0.028	0.012	-0.072	-0.014	0.500	-0.023	-0.500
7.775	0.001	0.165	0.028	-0.034	-0.002	-0.094	0.500	-0.028	-0.500
7.780	0.001	0.165	0.028	-0.007	-0.017	0.117	0.500	-0.017	-0.500
7.785	0.001	0.164	0.028	0.048	-0.060	-0.031	0.500	-0.035	-0.500
7.790	0.001	0.164	0.028	0.046	-0.105	-0.197	0.500	-0.001	-0.500
7.795	0.001	0.164	0.028	0.056	-0.154	0.049	0.500	-0.022	-0.500
7.800	0.001	0.163	0.028	-0.016	-0.077	0.044	0.500	-0.011	-0.500
7.805	0.001	0.163	0.028	0.003	-0.027	0.096	0.500	-0.025	-0.500
7.810	0.001	0.162	0.028	-0.055	-0.020	-0.088	0.500	-0.009	-0.500
7.815	0.001	0.162	0.028	-0.012	-0.082	0.086	0.500	-0.012	-0.500
7.820	0.001	0.162	0.028	-0.028	-0.060	0.179	0.500	-0.024	-0.500
7.825	0.001	0.161	0.028	-0.069	-0.068	-0.008	0.500	-0.011	-0.500
7.830	0.001	0.161	0.028	0.034	-0.051	0.056	0.500	-0.031	-0.500
7.835	0.001	0.160	0.028	-0.042	-0.118	-0.007	0.500	-0.029	-0.500
